Altitude (m),Airspeed (m/s)
4244.107763711363,253.99492455429217
4220.062209723517,248.35464329611642
4189.014814938419,245.81865836473526
4156.969902973622,246.58258118301143
4122.267212910578,247.40860309040278
4090.5617102431133,248.12371001243585
4059.064853290096,248.85072142743726
4025.037676146254,249.60954598681272
3992.3895954713225,250.3306009939599
3958.064788003452,251.06936770699716
3924.7471971055493,251.77838945993184
3891.2985638743266,252.47175036086801
3856.6583460429683,253.17070305658734
3821.226052062586,253.8833263484839
3786.7733284849674,254.56225660246415
3748.834800403565,255.28639990196376
3715.1635035369545,255.91330740060556
3679.904206238687,256.5570748226381
3643.174191254191,257.2121314229434
3608.5568829169497,257.80929825915376
3568.609461124055,258.4825157867103
3534.5306747769937,258.97476183307583
3495.849988787435,259.14923427951584
3460.6493051173165,259.2346084660619
3425.3429005974904,259.3102862542766
3387.3999268999323,259.432288967587
3353.7788249161094,259.32749138518545
3315.62695174478,259.2883607059959
3281.512966000475,259.2471950082252
3243.1235477570444,259.2009821459227
3208.820455829613,259.1447966328175
3171.297916437499,259.1307268949322
3135.279117505066,259.17856407559844
3098.637201294303,259.21018370146214
3063.767934087664,259.09173951376084
3023.9936532396823,259.1554149812645
2987.1110291387886,259.22515853050936
2954.9290797384456,259.17378415486456
2918.7629733895883,259.202332692309
2881.658181419596,259.21552917300136
2845.580454460345,259.24911943208417
2807.200922609307,259.2011641692687
2774.5578191075474,259.18622604627484
2738.3623777739704,259.2021868519307
2699.7509923968464,259.1549291678187
2665.450407229364,259.0777964218769
2631.788356184028,259.0372032094374
2591.4869026122615,258.929765112954
2557.0132225425914,258.826710571017
2526.969508305192,258.68550683093247
2489.6712262118235,258.6921429282207
2455.414394205436,258.5929318384823
2417.985299489461,258.60455699788196
2384.2979117864743,258.573120176407
2342.2729318309575,258.5563755438306
2303.2761896811426,258.4878072448683
2262.063646996394,258.2227353697614
2224.856291020289,258.18894533745356
2178.5112495599315,258.1350641794141
2134.9379354687408,257.99612791805146
2092.4048055121675,257.8844018052845
2045.6161998817697,257.77034093428733
2004.195438916795,257.7237256302894
1967.1027729138732,257.7245224891607
1934.631703111343,257.71452544780595
1898.6734428685158,257.7413480860402
1867.3626146903262,257.7792683939648
1831.2826313711703,257.817451947237
1797.3523866683245,257.77373034694926
1762.1800555093214,257.79860987059897
1727.821770625189,257.8766111732475
1693.0372907221317,258.0383696469915
1659.1009469507262,258.06787053410324
1620.015864033252,258.0772428096173
1586.2496527219191,258.09036204245405
1553.053343434818,258.1433991113067
1515.9445839002728,257.9411620064149
1481.406698008068,258.0858198513811
1447.320318205282,258.23729307505147
1413.8038850743324,258.3804545351786
1378.0964360283688,258.56675754285374
1342.6820978363976,258.7422110916877
1309.0845703957602,258.8560787265955
1274.5939991045743,258.91601002940547
1239.3029107768089,259.03033218320314
1204.2072256123647,259.17602368295616
1170.4138144310564,259.33995984153876
1136.379136191681,259.4880382472752
1102.1627286644652,259.6230962466583
1064.962309287861,259.75818255869893
1032.8641322227195,259.8202299940054
998.5974388485774,259.9188126615872
964.1940191294998,260.004264679575
931.0166962733492,260.12480259059913
894.3789321575314,259.94474446993144
860.8098764540628,260.05906522125434
826.9055819073692,260.16186975153073
793.0460284678265,260.24698825929863
758.2327783601359,260.26668669248426
722.6633335780352,260.38380216858957
690.6289885994047,260.48020853065134
656.3734103571624,260.62341406264125
625.124096667394,260.7373256365346
589.5534117957577,260.8944460795584
557.6701763095334,260.9762284402797
523.0870230980217,261.2030634467848
488.91330858971924,261.4541127258502
457.9421309195459,261.7425495770699
425.4536442188546,262.02428340045236
390.8958132183179,262.3261447363193
356.3997560450807,262.60525730780006
323.0636531030759,262.83230499315493
288.4350255429745,263.03850069409043
254.42457438260317,263.3062468629951
219.64861850161105,263.4327902203283
186.68846606835723,263.45668348453705
