Altitude (m),Airspeed (m/s)
4260.892685837112,66.70632617026047
4254.65110770613,63.28655668962813
4246.3641536338255,62.83721955403126
4238.202763785608,61.799114094782794
4230.2190415924415,62.22625707577225
4222.7083792462945,62.722019153733704
4214.712686385028,63.216677174985875
4205.913189558312,63.745377954725726
4195.834722190164,64.34774795267286
4188.079609656706,64.79992239666375
4179.196988930926,65.30417320995667
4169.623195317574,65.8043604228849
4160.5170771619305,66.28907092106685
4150.413003158756,66.8041171508787
4139.843355830759,67.31106624478747
4130.444640599191,67.75069218608176
4119.727881175466,68.23723888618598
4110.345448871143,68.64576876734043
4099.877590073273,69.08196386644208
4088.975710997358,69.52757715278115
4078.1460954910144,69.94065753475547
4066.9162350930274,70.35719172438883
4057.1324350265786,70.70752052725783
4046.3470333106816,71.07353303886494
4036.5190421007574,71.40328794428287
4026.529534013942,71.7200013253005
4015.1683728378266,72.06996459154958
4003.4481656504795,72.40970593599612
3992.9092535069212,72.70652206703198
3981.679750544019,73.01492643524618
3969.2405994087458,73.32476516139198
3959.0537178218365,73.59143182250526
3949.0475308336318,73.82949822217206
3937.1008410481736,74.10174177215721
3925.4717666264623,74.36077614556376
3913.1870766952634,74.61423722484818
3902.9972498193383,74.82564909372853
3891.3957967832685,75.0476925443752
3879.460257317871,75.2666466597721
3868.756158059463,75.45851941200515
3856.612377623096,75.66430908244193
3846.557843456045,75.82698674991263
3835.762332270853,75.99637761534551
3825.371899297461,76.15096310352304
3812.0803097104654,76.33511428088775
3800.8898156750947,76.49077532207025
3788.524799078703,76.65235465379497
3776.629291191697,76.79755582798049
3763.655542572029,76.94880292388459
3753.523551430553,77.06115722437168
3740.930885129608,77.19330497667274
3728.7938541024923,77.31660243640881
3717.452349201776,77.4205925069741
3704.536185384728,77.53922761657972
3692.015267471783,77.64553693392486
3679.8789959289134,77.74451289553002
3664.147608692758,77.86212981202638
3650.0551445176825,77.96046525452245
3636.159719475545,78.05175114796852
3621.13069485873,78.14423845251513
3603.9796293349937,78.23801138595582
3588.0978226875886,78.3186759990421
3574.026881002821,78.38456038463362
3563.1158155491576,78.43110610984874
3552.1667977655306,78.47474053589372
3542.771367961541,78.5110351660533
3532.33326439932,78.5481052357005
3520.009443126619,78.588473553793
3509.1856698570773,78.6208703845412
3499.7184084160253,78.64781352791542
3489.43755862955,78.67392931750167
3477.1590488310903,78.70302998077831
3466.5622341232374,78.72492669923734
3456.005442848429,78.74516944829838
3444.8731049979106,78.76459250740726
3434.224619776942,78.7803582487966
3423.5454533556476,78.794428668331
3412.735763279721,78.8069693983953
3403.473881679587,78.8161144930393
