Altitude (m),Airspeed (m/s)
4266.997584992088,0.0
4266.738918205723,1.6563306311659147
4265.6185638858005,4.558282008732451
4264.1208375021815,7.069754691876922
4263.199169059284,8.17279966360948
4262.111636144109,9.242595394891442
4260.781359932385,10.391496017783401
4258.9747188370675,11.733419706389835
4257.389988615178,12.775094851524715
4255.722501735203,13.85371754803555
4253.569890364073,15.139646596218828
4251.607479782775,16.261471996575295
4249.5065461900085,17.406811080650385
4246.928317894228,18.736676339167726
4243.8820358859375,20.151912806801377
4241.137712311931,21.321227760848874
4237.720022149384,22.66464794330248
4234.294488654472,23.937840479033277
4230.538167874329,25.29224604266498
4226.73430365324,26.574043591138093
4222.297808933072,27.957046335388394
4218.20737739373,29.10797697442341
4213.268932823092,30.373243501622802
4208.6648508273065,31.496190842836544
4203.749362690374,32.71161018769667
4199.124456602149,33.83314057939456
4193.5282438937575,35.03736743760337
4187.426241262816,36.28124883468076
4181.322692648508,37.5090611045765
4176.065060869791,38.587171429889075
4169.891507754102,39.66075715000022
4163.627042423002,40.635491112701466
4157.783085632138,41.62830530712569
4150.748289824463,42.89824722568309
4144.13063691929,43.89192017318272
4137.841699662618,44.77570702855085
4130.133108963259,45.906441434736536
4123.13953476958,46.87473668178839
4116.090158835985,47.84319525161684
4107.992026063614,48.95902424585669
4100.463293114677,49.92101617117743
4093.5220155613497,50.802218481996945
4086.173868548125,51.79542554412518
4077.1870797015727,52.65182439790515
4069.4511588085443,53.48206547783325
4061.304369318299,54.353892074060155
4053.5755251534283,55.2308060359151
4046.0370995718986,56.03595812704855
4036.4126264341176,57.021467599861495
4029.5750233531,57.72064925858015
4021.3434592327103,58.41006052811493
4011.634589352645,59.22203427902163
4002.3217718647793,60.02897801627241
3991.6607063375413,60.537214495329415
3981.0910545168445,61.06247993375338
3970.042986624874,61.559683136244374
3957.9182796571404,62.15062065321061
3946.2161661889404,62.801362329865235
3934.047025796026,63.50692212639466
3920.564438192174,64.2258829089844
3907.95973984804,64.83685728225035
3892.3450623406097,65.63006803312034
3879.352539885789,66.20772526488342
3869.633234803565,66.61060278215727
3860.2382170846686,67.12633756639694
3850.8674562927336,67.57778417258984
3841.455524297431,67.86334517058835
3832.4750457955524,68.24892106743677
3822.293733629398,68.60653296368558
3813.3911577537656,68.9737986755875
3803.133524249308,69.35475552595754
3792.560073041357,69.57429560018882
3783.4427266418934,69.93682060816947
3773.3318334752694,70.29460559809276
3763.3918321318924,70.60155679033997
3752.4707915922627,70.98914068072368
3743.782307852991,71.22141620272606
3732.012851268053,71.73376686310445
3722.6592824663967,72.02333958910002
3711.9136875532568,72.19869968058862
3702.8754458334297,72.4264060570526
3691.796304495074,72.58895141124651
3682.3167815040797,72.80685257872126
3671.4203959610313,72.85248977533912
3662.310963783413,72.88384217893356
3651.8446146929637,73.04409394729738
3640.242235969752,73.2572012604342
3630.0382193075493,73.48707123409713
3620.8209936479107,73.62169726144187
3609.222760190256,73.76697286070062
3600.480519280769,73.99432372455033
3590.9373642560095,74.22675925511165
3581.89983330667,74.30776449902301
3571.543087296188,74.31971990393977
3561.145336234942,74.33724051335935
3551.435571243055,74.44563299264006
3542.2903464073315,74.57388338243315
3530.6442385604605,74.5280259163714
3521.1831308631226,74.60381116515823
3510.251490769908,74.77886200006239
3499.515446391888,74.90464616060976
3489.182747516781,74.98037018344226
3477.505105111748,75.17908261700697
3468.023967136629,75.27019964392969
3456.254816702567,75.35210732702615
3444.8436390832067,75.50279030772704
3435.1254392582923,75.65500830949493
3424.356864749454,75.69436712662122
3412.8428524425253,75.74565608702082
3402.636644746177,75.85905828252201
3391.3276775246486,75.89425513223472
3381.331832977012,75.85979690180724
3371.668193180114,75.7559709130865
3361.2779949251562,75.85348119548632
3351.0091284485534,75.82780688266521
3340.378234437667,75.7642165280011
3329.5863534687087,75.77297236105925
3319.2581088729203,75.88435554256912
3308.5643769577146,75.96479441491041
3296.6999117378145,75.86508805539314
3285.787441311404,75.91335340169164
3276.861515115015,75.87659993771686
3265.6316842073575,75.84425809235357
3255.995118431747,75.65530923120292
3246.1372854160145,75.47845638886439
3235.4212510101497,75.43749474644989
3226.080904999748,75.43465701314317
3214.972649972886,75.43978209007231
3203.6247414099053,75.37397765674102
3193.137488210574,75.38461373366991
3183.345477058552,75.47468510330204
3172.0200904645026,75.39051986311206
3161.402266460471,75.42338215046698
3149.3246436705813,75.41836079741279
3139.724638731219,75.38320668797412
3129.7669877894223,75.28606136313903
3118.3449732139707,75.17346170014265
3108.1178391519934,75.14012797202263
3097.8173154480755,75.1348043478876
3085.7392388768494,75.16175214743937
3074.4944356651977,75.11128712362522
3064.5210090838373,75.00671642243545
3053.5938929496333,74.92155669714448
3042.604968516156,74.92008219288945
3033.098364394158,74.89819468997308
3022.5530974129215,74.69055830025594
3012.130490483716,74.5557575444113
3002.467563578859,74.577211766054
2992.7632711855695,74.60628004599896
2981.703348116949,74.57451820522152
2970.992572180927,74.45890995142256
2960.526958975941,74.5250696008954
2949.7923075379804,74.64798981260205
2938.5799755603075,74.67088514017735
2927.621559344232,74.66539051430954
2917.1797841116786,74.64332924743776
2907.7379465689883,74.70398466321183
2896.6189398942515,74.71872648484728
2887.8800398958847,74.73885068399727
2876.82171616517,74.90443027960352
2865.549671295099,75.0051198116276
2856.052636844106,75.10027343333694
2846.7349776318297,75.08249052659463
2836.48157604225,75.20554061303696
2824.982964255847,75.2418001069354
2815.021689914167,75.18097546042539
2803.794927231036,75.15687692472086
2794.358746145852,75.24430758559295
2785.2575810495764,75.28701833648576
2774.95790470019,75.15668807947654
2763.9593023471534,75.14313507744309
2752.982719180174,75.1509302585512
2741.518342839554,75.16485704148596
2730.597195006907,75.03739443933658
2719.9850670313463,74.95281469948077
2708.6148053966463,74.96533710492005
2697.795767637901,74.93146835235626
2686.2972567845136,74.85131581763554
2674.097458451055,74.8051316297987
2660.431307519786,75.00270114554897
2649.5314997034147,75.06710995802898
2638.5933686802164,75.18348735495347
2625.7875435762107,75.36536169741348
2614.352988086641,75.50348607981493
2602.9702772134915,75.5050570784752
2591.194740178995,75.61128482511523
2577.9452857375145,75.48243348110576
2567.2965625850484,75.4488440672757
2555.629268273711,75.48585092461062
2544.0032733930275,75.45448588935534
2532.3783835703507,75.4269530254266
2520.384597569704,75.50908646186205
2509.3538101660088,75.51403244993584
2496.530820772983,75.35497757661759
2485.5563171580434,75.37303749083786
2476.1280928961933,75.45500088754872
2465.385800230317,75.44745977196297
2455.929410544224,75.39695468621856
2443.051572118886,75.3389292723688
2431.6924581341445,75.34013506740914
2419.468992240727,75.19214339316052
2406.5382132856175,75.02089628115324
2396.6584717119113,74.91478166665777
2383.8649811707437,74.87739791332118
2373.021802574396,74.79282926191603
2361.5008743675426,74.6822690335491
2350.791905922815,74.75465439893522
2341.50764042791,74.74665012475965
2330.7233788082376,74.6441322396228
2321.2257720967755,74.51320752644392
2307.591417352669,74.53462085101884
2297.611519537866,74.49496336319417
2288.3768018512055,74.36727932904614
2276.7181147402152,74.23524215392905
2268.004757192917,74.19112260096618
2256.633555070497,74.28780029987097
2246.0416822964326,74.40234826807662
2236.890229462646,74.38346802698631
2225.3935111397877,74.25392167472313
2215.8595705078915,74.23019332572083
2205.7477843044326,74.32343260732335
2195.4070979729295,74.4027787071206
2185.18806635309,74.4508461860808
2174.9176287828013,74.45778352145362
2163.925352068618,74.54986531881231
2154.6886593820527,74.70027345694861
2144.5015564663336,74.76345962626897
2132.8544999957085,74.76735386185072
2123.4048475455493,74.73914364075962
2113.259523421526,74.68252564643565
2101.9067432200536,74.50962333425603
2091.525243707001,74.43389394706101
2081.0712921442464,74.40643161871459
2071.4792287647724,74.25469862096182
2061.1233630832285,74.19696122379162
2049.6195709314197,74.286483320608
2039.5356216924265,74.14068424769924
2028.5839701322839,74.04111020594566
2018.2090780176222,74.09597627200928
2008.1524418769404,74.04576083117801
1999.490232096985,73.88602917788556
1988.5451830374077,73.65932255307867
1979.5102122826502,73.54568433589478
1969.2411153763533,73.50581518615999
1959.6006700880826,73.50462959422889
1949.8149399412796,73.45559274728157
1939.6816279785708,73.27497604321633
1930.9983978234231,73.0764378330592
1921.922609292902,72.96734239899669
1911.4621597798541,72.99724694213734
1900.8185399398208,72.91970301364543
1892.8315950622782,72.94033228821854
1883.0874611949548,73.07945312495323
1872.7547847572714,73.17067978836133
1864.6247860873118,73.20970681517066
1854.9014454269782,73.34016347429821
1843.7976881656796,73.45951373185063
1833.5038363356143,73.50864035959695
1824.1822865782306,73.49155309091724
1814.1379709830508,73.42174976518292
1803.528456860222,73.39151723358519
