Altitude (m),Airspeed (m/s)
4266.997787896544,0.0
4266.615090820938,2.17142168453974
4265.590502378531,4.86680028521106
4263.932852576487,7.3484767397309705
4262.734271591529,8.777826855116022
4261.16132669989,10.230416889787534
4259.6834185905755,11.322295758104252
4258.164594990201,12.237931914230806
4256.188176435418,13.073489831037989
4254.606438908726,13.349721450862578
4252.731307204813,13.441611420795804
4250.926034087315,13.681192870417554
4248.73180493433,14.090635344518216
4246.952976319008,14.08743580876858
4244.991312664002,14.61143688406565
4242.980992373079,15.590612476659286
4240.746730050072,16.76075773233987
4237.810777461156,18.288409015371354
4235.275498684496,19.45319866786615
4232.002860167064,20.87901388680596
4229.113747916184,22.06710867321641
4225.247104741633,23.489852437378484
4221.402354598977,24.67269042446735
4217.954914778471,25.564618144847625
4213.719682937488,26.488574575040097
4209.622678915039,27.110490469275536
4205.821835048497,27.854017959897494
4201.336213781498,28.713898272530017
4196.611502493732,28.12328377212939
4192.324900562875,27.18002173157175
4188.095074608922,27.47303086389365
4183.558893356472,27.210280019917864
4179.075261653401,26.465062846823443
4175.344765270129,26.884773288313056
4170.816572370008,27.67455583588447
4167.087616614997,28.0084447231236
4162.342030075379,28.573682019298843
4158.292832597159,29.3385032207415
4153.856218062341,30.190909729345133
4149.4134513111785,30.821060368699577
4144.924980156124,31.7213961790098
4139.049080885015,33.0901752080538
4133.824646929279,34.31957238555852
4128.1553105274215,35.52615632867173
4123.338051124476,36.40055481005347
4116.999791622162,37.578783038648936
4110.77824762743,38.74149522284567
4105.129703843966,39.18653432851677
4098.309367955662,39.7055184643863
4092.5993446568027,40.72503094543336
4086.778362249024,41.644844047659184
4080.2687128130347,42.31368903568404
4072.428000859916,43.42456842198735
4064.2272565932944,44.06200292131788
4056.0936566330492,43.5879784157995
4047.7558655729517,43.971402542662865
4039.257520706393,43.78637867807737
4031.264144710265,44.37936390333055
4020.721534229815,43.36672975843536
4008.913781926036,43.335658538265854
3997.102876177989,43.935876316141105
3986.086168177426,44.45839070464075
3975.0210870085284,45.523759673519116
3968.551630576141,45.94717873400181
3960.860117515549,46.320946976582725
3954.4132907157764,46.78587312936134
3947.738830110058,47.32590913048752
3939.9656744496897,47.973073635010714
3932.8634236827493,48.63619337871551
3926.688963155262,48.592117919812885
3920.675052520819,48.55935940200402
3912.7379136364907,49.24605432862208
3906.2683058194816,49.78781694928136
3899.232291188091,50.45507650889253
3891.864685286768,51.465145073127175
3884.919145752676,52.40979368967267
3878.01268551033,52.75734553455475
3869.7026595147327,53.328978818309245
3862.0679541649297,54.238680876236856
3855.0004426799715,54.79480158167667
3847.270964520052,55.34651778978951
3839.372342683375,56.192184574483704
3831.4521251823753,56.733177021729176
3822.223500797525,57.191730658240324
3814.0870446301997,57.63784758122443
3806.6602533552796,57.44019401334699
3798.1815111488104,57.40567770545664
3790.125005727634,57.54697804907963
3782.1377721093595,57.94111303966566
3772.9730461649597,58.381354006375645
3764.4387318165973,58.59268586184396
3755.26659124624,58.65938724387151
3748.0389221599326,58.77126823647373
3739.174856286496,58.948031416949895
3730.41308543738,59.40449800106302
3723.256706956774,59.736700904418214
3712.8370466101915,60.099220610063476
3704.813023599796,60.37626899962947
3694.8851705174893,60.69362939942468
3686.0349855376408,61.21026411601477
3680.3687481172383,61.89180794740298
3670.149610466324,62.72781443037861
3661.9408254837617,63.36299511284384
3653.9860888905823,63.755604467308636
3643.9559546802193,64.23847857316676
3635.4797942033038,64.62141682162537
3625.8606465617195,64.87632619707512
3616.2604647139087,65.1589550584088
3606.9818619238213,65.35479690372908
3597.5410650856793,65.61599994408152
3589.030985834077,66.02842637609602
3580.0112098036334,65.91808330623005
3570.763302435167,65.78173323385252
3561.0468735322356,65.46173933112381
3551.853339537978,65.21241894426255
3541.570322096348,64.72455667493982
3532.765863187611,64.75680059577714
3522.660104870796,64.78930791734248
3514.1772776078433,64.73515830838149
3505.3855248158798,64.59729977743133
3494.2172675291076,64.74518925469546
3486.7681853380054,65.06823931913073
3477.4538071034476,65.5629616284421
3468.0418917210773,66.01473030168079
3457.526590138674,66.28033120571223
3448.9185062535107,66.28066688688175
3439.9498656811193,66.2971014121792
3430.331639959477,66.39361546506312
3420.7746514892206,66.50858598396496
3411.613821000792,66.01809417029573
3402.2414040006697,65.34608480519752
3394.3750626649708,64.94492438308077
3385.1061913678423,65.00714874692932
3376.5662667816505,65.20442961467974
3367.235751970671,64.97701364143727
3358.85454916209,64.52987780898829
3349.86885506846,64.37623578152765
3340.136144065298,64.59514168501104
3330.2859259238467,64.52914136016489
3320.6872962545604,64.45768050732792
3310.9220652934164,64.39891701925514
3301.855841417797,64.72852786020827
3292.8493624702096,65.10042728531394
3283.3545127483085,65.34854636906266
3274.4648605082184,65.36084852882587
3265.5344482725486,65.3353675263933
3256.7897324599326,65.78528120291843
3247.6125708585605,66.41353756294548
3237.5242987098172,67.02351355569762
3227.7841082643718,67.07225694579891
3216.848044286482,67.56162598746799
3207.3025288227946,68.16063579611601
3197.934000787325,67.81125464181918
3188.000235649757,67.78203665069083
3180.3970268992707,67.70763881657815
3170.9441303992644,67.76218226496229
3159.195555965416,68.21959515410276
3146.777209852822,67.74529135567559
3136.313723552972,67.78306385908573
3125.7255277596414,67.97272927711293
3115.089580470696,68.17543990419759
3102.5975855477154,67.92604593904234
3092.235626335256,67.51191389311253
3083.545921915211,67.41710874316615
3074.403605177067,66.96769725597571
3064.702272382565,66.92528459121611
3054.626955390908,66.7396110672109
3045.720254322514,66.9263558848563
3036.6683829110116,67.29690918828123
3027.2290793107823,67.30726133527223
3016.517732639797,67.57935460537306
3005.685207382776,68.00538857958547
