Altitude (m),Airspeed (m/s)
4266.999002922326,0.0
4266.887197396718,1.2411915401088849
4266.621473601088,2.501813146738101
4266.2104730997235,3.7105174535821055
4265.590905639343,5.031023754846065
4264.693927243352,6.504166552610532
4263.647260883823,7.884075136073238
4262.499189420603,9.168557428770075
4261.056664970703,10.580956460755774
4259.421336443163,11.964084963878692
4257.508558136411,13.400216871645993
4255.6744083780795,14.662232022914294
4253.385377329774,16.11634361802685
4250.911514286883,17.530164336852806
4248.171265724115,18.975379377822463
4245.332744818181,20.39236674073362
4242.191678129137,21.794438306733195
4238.663298138417,23.311682492673924
4234.636542176828,24.950472066423004
4231.322268202901,26.196791769474654
4227.20603290759,27.656898840982308
4222.913324053399,29.126290476177225
4218.559972074814,30.57419785232369
4213.369856957346,32.154956631200804
4208.60212919116,33.56095048779737
4203.432435781695,35.03397836453524
4197.558272216469,36.60840924693661
4191.903777665459,38.07343527367878
4185.590587397106,39.66363569419874
4179.206288906746,41.17126220683156
4172.215873936191,42.815818205913004
4166.280594998971,44.14198531509087
4159.496246646158,45.602446052967764
4151.769146474078,47.173757873427014
4144.6075885519385,48.65551391639618
4136.277231669985,50.28578243074461
4128.7270597992465,51.7320236155319
4120.629419174045,53.21190011070225
4111.339869781397,54.870589452951336
4103.457113095559,56.2572736052115
4094.0086602913216,57.85249570922229
4084.3560901395977,59.450098893808416
4075.223888585344,60.9057201161711
4063.708539123647,62.7242440264919
4053.013925788924,64.33225044469656
4043.2658239351586,65.78140606388445
4031.8387241596356,67.42094397612858
4021.26195018366,68.9118147006053
4011.281389062293,70.31822666956413
4001.1451161662117,71.68835294706882
3990.216391758062,73.13745534991058
3979.270713362843,74.60861930883017
3967.6037302287295,76.09647442274996
3955.8217583298683,77.573121320558
3943.0908030020073,79.12844135115293
3928.1840956564993,80.9040719981682
3913.273860727437,82.6535296368651
3898.0434213643894,84.38058753180123
3881.4016984095797,86.27667502489591
3862.413341747597,88.35892602147436
3843.628072039224,90.30923213950823
3822.1993754263967,92.62464896098611
3806.2684179013595,94.26914868344595
3790.209453404881,95.90727131892592
3776.6876704394817,97.2549948189377
3762.912269471213,98.60221349592162
3750.1393039263785,99.82405969628486
3735.191782298498,101.26791712549293
3720.8866525208578,102.60464703001392
3706.039175350219,103.97389476401372
3691.055841319263,105.33112837717694
3676.454439922236,106.66574670684558
3661.6080856183544,107.9942241756225
3645.787253631279,109.35898265464147
3630.8441543383524,110.63902445335702
3614.906180956401,112.0182228986583
3597.667762713507,113.45223038727468
3582.9466516673565,114.69426487849299
3565.4516921266913,116.14158169845037
3550.6520634749904,117.3700739039111
3534.1516649266705,118.69896068447845
3517.0659179985523,120.04487539109878
3499.1298147030175,121.46247740756323
3482.7720798980445,122.7322191760678
3464.2452467642725,124.14754601319699
3445.558772898279,125.55301505438291
3431.8361311862245,126.60811528172736
3411.771951759234,128.06961232828797
3395.399793056771,129.31224683111247
3376.7197640594095,130.66077213080223
3357.8240258339792,132.01928006725913
3338.356836172752,133.4073358154786
3321.12497586105,134.63916340332673
3301.5535736177117,135.99362838171805
3280.925672993064,137.41565091866326
3262.038565048948,138.71682915066012
3243.5014956630766,139.97194859786978
3222.8485160283744,141.3309256945778
3204.068131289445,142.57521142632606
3181.8457257729024,144.03818043213477
3162.47810114827,145.31570071887535
3141.5947794159874,146.65151527645403
3121.603529148735,147.9144427880152
3098.4950328925624,149.333760816692
3078.2443374693394,150.6587122403045
3057.270857091993,151.9476657734298
3037.171442596242,153.18459674322497
3014.748522622511,154.56309792020207
2992.9600926246494,155.82994660421048
2969.8980618370697,157.2309988152212
2948.8276672661304,158.47530386476996
2926.798264506273,159.749909566766
2904.3792115477845,161.09275228774942
2879.2502436684445,162.49966359690103
2858.5696392403916,163.7178522622538
2834.503162095323,165.064562167086
2811.8981047477573,166.3393275771187
2789.5434675859287,167.5791242292582
2764.506832606159,168.9737985157189
2742.007148079574,170.18718207712567
2713.825419037603,171.72151832810349
2689.8510934365913,173.03491520816075
2666.23906983342,174.26041727334456
2642.832138588652,175.49167691857846
2619.479081654921,176.7420133309212
2592.009366553277,178.17234600655956
2568.023608626798,179.40109198686855
2543.995863475837,180.63342568872704
2515.4251580107957,182.06253258376117
2490.283545004204,183.38831376826448
2464.5481456518173,184.65691071647922
2440.25194584392,185.85800332975307
2414.877687082626,187.11939011471082
2388.499916988425,188.40486977905684
2359.8960944022983,189.76764520854297
2335.217560261488,190.9655090020148
2310.0124027291313,192.17652579631869
2282.012631176971,193.50778156719068
2253.7225458780304,194.83341704219916
2227.7264567855746,196.05268196210812
2199.7221705969423,197.3485383497612
2173.7892626132816,198.53785716854367
2145.1357172820717,199.8749520133555
2116.474821820855,201.16055809176848
2089.6036220043898,202.36503856273566
2059.0135115990415,203.73748950906528
2032.3031601654366,204.93070095465706
2004.795462757349,206.13437673797375
1975.5505781956017,207.40116841196632
1944.2638178775087,208.78890868762375
1916.9392736963928,209.9773014826982
1889.8847999144346,211.12360687693436
1860.0878749424592,212.4015123695466
1830.506224929355,213.65721409989513
1801.9032206749544,214.86319385316534
1772.4235576950014,216.09230037602225
1741.0375537863001,217.41034873731434
1711.913906042464,218.607121976604
1682.8694153036922,219.7862528088064
1649.9505776278675,221.13136112680712
1621.434554239735,222.28108965732912
1590.9399232845753,223.52699242946264
1557.747254143469,224.84323421164513
1526.451254311949,226.0669827431889
1495.584604416974,227.31196420030213
1467.0189897771925,228.4313556722316
1432.8157859817147,229.74867461760022
1403.2179131824523,230.90485924082904
1371.5213696919382,232.10723621835376
1338.3731956547126,233.3710471417533
1307.8828994836658,234.52463410689413
1275.5494382288307,235.76569929192846
1241.7712081279606,237.03128179906633
1209.342147857882,238.2241552133034
1176.3699465245008,239.4523836538074
1143.4371340973303,240.64315005579127
1110.2779903691262,241.86844443910567
1076.5706645492464,243.08139039347586
1043.93629716523,244.2650583489115
1008.5656210333109,245.5249612614779
975.6879433589056,246.7102536545738
942.1165398610756,247.89180281274187
909.82405393105,249.01587005362083
880.1440838295966,250.05180071594833
842.5865228055045,251.3634746826692
807.8198512187228,252.5685669348491
773.3522337395698,253.76391679223852
740.3899237550795,254.89434883639655
705.78853624966,256.05829122554627
670.688809491694,257.24844743275247
636.264187023975,258.39650564896783
601.5769536243752,259.5649001769176
564.5881493994966,260.7781881049494
530.6621722010896,261.9110292909911
494.39885030314326,263.0991351804824
458.40223785862327,264.2696317667853
422.400375504978,265.4410562392139
387.548468708992,266.55172289322945
353.7325465865433,267.635598364981
321.35949195269495,268.66781024127715
284.6248998073861,269.8371994741546
249.2046056119725,270.94529276562577
212.37580113951117,272.1019901068569
176.5500137740746,273.2145979947932
