Altitude (m),Airspeed (m/s)
4266.998748477548,0.0
4266.304564620368,3.0807106753069458
4264.561552953906,6.523512850063612
4263.6621836628765,7.8126930414462326
4262.448532889597,9.171287943201772
4260.968242802657,10.606435045508675
4259.494966513477,11.864455832007376
4257.502546535805,13.38454782896885
4255.5989108411595,14.68553357638606
4253.365980050527,16.02473116394835
4251.132315646857,17.350807236141407
4248.551669455133,18.708286236846128
4245.627150165848,20.12392608438174
4242.848879292607,21.393857994197553
4239.5559433354065,22.828218935018025
4235.910681080073,24.275962711713223
4232.110510453582,25.70774032528562
4228.199058124796,27.10243832098318
4223.865968567319,28.5867530071047
4219.223241572268,30.095917655822284
4214.914747482166,31.42775446892427
4210.163544419222,32.81538439538721
4205.979242891073,34.03132300851221
4200.513881596737,35.52759438990423
4195.47748503834,36.90804570272181
4189.986938855611,38.26761882949432
4183.960048271343,39.81299002879999
4177.354706201702,41.386690766482495
4172.096407351084,42.577726170390456
4164.958403936587,44.16721919622591
4158.224520204589,45.62817214007682
4151.848308016546,46.93281360443154
4144.277299534529,48.475923434389045
4137.302552266046,49.810285782990825
4129.538329308853,51.30477220206766
4121.092616545968,52.865541033567254
4112.534530395642,54.38144899413447
4104.87120196037,55.72797196471191
4096.558202099986,57.09031676299003
4086.9063948299736,58.704445788564406
4077.289306282066,60.24936012393579
4069.174995542504,61.5267820782289
4059.0188426384702,63.11507011585694
4050.489825115539,64.42937277204388
4039.528469376266,66.04880094609452
4029.0035001449287,67.58606822645427
4019.5357868317515,68.92933227638328
4010.23948540166,70.23852665173082
3998.4443431459367,71.84175613996835
3988.0549410693347,73.2022073073973
3977.437451339327,74.60132519583223
3966.2710645841435,76.02378036766218
3953.899535957724,77.57717820373026
3942.155980207026,79.02339640771838
3927.885034563951,80.74982875713599
3914.422792410478,82.31383786789634
3898.74680004362,84.15452417216663
3882.9635122250766,85.92330812377325
3865.9189976919442,87.83598230818573
3849.5364579306915,89.61051581785419
3830.5851449687034,91.63085038901933
3809.5639905240387,93.8061026541752
3791.583007398993,95.61672528962296
3778.5814700257033,96.93209983691263
3765.777267419733,98.18789938127796
3752.207105259411,99.5325769691844
3737.865543314256,100.8907659106529
3723.3437154544517,102.26621795560823
3707.525685914792,103.75591262401537
3693.7099781837314,105.04646588454722
3679.291116019711,106.33690735401026
3663.522949346341,107.77610125782893
3648.5453856000677,109.0912863190389
3633.147458870895,110.46661871436834
3617.717808311805,111.78991152229777
3603.477935855277,113.01885463188987
3588.2167962435633,114.3306297014302
3572.1167537868023,115.67101767355278
3555.4655021755025,117.03739512086837
3538.8667232301086,118.40121160430468
3522.1769091896713,119.73581996422573
3504.9555904204026,121.11899498829635
3487.719673031941,122.50456470603112
3470.3333178162575,123.83536716312001
3452.6132365493104,125.21213690468682
3435.704966276884,126.50000008687896
3417.781362327747,127.84525941423412
3400.042321084067,129.179132102806
3380.873219685629,130.58580458445093
3362.7229517893866,131.89910142445297
3343.9538571285084,133.26345375454378
3324.1626805877313,134.65340794578657
