Altitude (m),Airspeed (m/s)
4266.998586742207,0.0
4266.475715220906,2.594934097036325
4265.063292114064,5.544878812668667
4263.58458362706,7.894477396781591
4262.20359993726,9.320259425760819
4260.99777393695,10.492377802833962
4259.366224157624,11.932991525989594
4257.591798086651,13.286155880309655
4255.479167420417,14.724902978816774
4253.25635333918,16.0858432784848
4250.920920392498,17.467908409490907
4248.14454863593,18.911823900496564
4245.7405234873295,20.119795147209
4242.897056420334,21.449577774712644
4239.227731793188,23.061020550424413
4235.235438060015,24.67996222180176
4231.474793084897,26.12464342576991
4227.296678396873,27.640210314521738
4222.813170750625,29.148339123072684
4218.036906831898,30.721006139518632
4212.727003853768,32.32841196638372
4207.937038666569,33.75376752064341
4202.238013491966,35.30200466815421
4196.474474163726,36.868151282062655
4190.630046960898,38.34790742888614
4185.100231491961,39.70010029185354
4178.471092071384,41.225421749937404
4171.966144177131,42.69995919944342
4165.107367123477,44.118632013637196
4158.196977640502,45.606824075182715
4150.028733215295,47.25852125255027
4143.903618717566,48.46797556883171
4136.017575446516,50.0541770286237
4127.815400036052,51.61191773272263
4120.947217830457,52.848097274706284
4112.251138348132,54.40845431863049
4103.5169502282515,55.966376205520206
4095.2311124363914,57.37383631323425
4085.858540389687,58.94066342005687
4076.166888780892,60.52139870777358
4066.567581186071,62.03158122835561
4056.6107390895486,63.50792542766703
4046.249667769298,64.97300470735391
4035.9425784554332,66.39989581362592
4025.1460318267345,67.9421842741586
4013.7908063651994,69.46947161218773
4002.6907601552084,71.02290903401774
3992.5835373345762,72.41647840873321
3981.058630887419,73.91210125616244
3970.3447003224865,75.31023331604179
3957.670897646807,76.85834103350558
3946.611746626906,78.2694974183193
3933.6535637732595,79.82557056445447
3919.576692353934,81.46738973888166
3905.4920475808904,83.1277675523369
3891.6972637409344,84.7450123736593
3874.9501071637496,86.65216836884515
3859.060950974934,88.35901663341546
3841.8093729391694,90.20283748383396
3821.1159048536792,92.28595644620702
3800.5872206818312,94.44532136295197
3781.0904690921307,96.43767164582742
3763.853590518236,98.09034101760265
3747.007738346234,99.65796951808544
3732.5958861429244,101.00677779133727
3719.44758647494,102.15291976217597
3705.7392709739506,103.49693375753212
3690.8038257667795,104.89388209978385
3675.037956959568,106.32203066015975
3660.424810352735,107.66040491728944
3645.5314562218264,108.93741285693199
3629.9678963366896,110.29857698390757
3614.8452991070226,111.5842103254859
3596.929293363355,113.0915368233671
3579.9392666332424,114.54178175383542
3564.2573737148196,115.83118735177479
3546.2061165869236,117.27862835415814
3531.603138317354,118.4190685672734
3514.7102612406015,119.75911522472754
3495.476871488616,121.28440465167404
3480.0454676924273,122.47559305171903
3462.5787938330323,123.87013009163752
3442.9159274995327,125.31179043422502
3425.5250930218026,126.59217611996169
3405.587233697064,128.06114592438092
3387.809361455962,129.39878641641366
3370.241174452938,130.68687913326383
3351.511996748857,132.00700609552374
3332.356683771126,133.35635149835886
3314.522993400693,134.60215697110291
3294.523735390976,136.00886748952234
3275.8740665297955,137.29873464803146
3256.214455066249,138.61130738662945
3237.7641485910863,139.84741453892275
3217.9732684921473,141.10989577835554
3199.7392434505746,142.34525487184183
3180.010184323415,143.6365416128081
3160.0677194185555,144.9239468949748
3140.042493758723,146.2383489382179
3117.3565315306187,147.70265105028446
3100.2520664678887,148.7900921699347
3079.2423728657886,150.05700700377758
3056.690583581105,151.41841401980312
3035.7638760712,152.67820913716497
3015.6745112957433,153.91088982995427
2992.035562359728,155.28945896871156
2969.790183783509,156.59127339300233
2948.119394694455,157.88534327916207
2925.0586309321225,159.22284933885578
2903.920232988894,160.47544104276184
2880.7459021825343,161.7702949257405
2858.142833156511,163.07615518117507
2836.292172837071,164.3099067551484
2815.3690472422168,165.49707986491123
2792.3601848855615,166.72205350072244
2768.2134927734733,168.0687474607943
2744.6901599476114,169.36259821632925
2721.1170873194933,170.68585162932953
2697.5977841848508,171.92712250402008
2671.63236241322,173.29405183731552
2647.8836437910795,174.546750914244
2625.25770292338,175.7798311630193
2598.950738810003,177.07348117601268
2574.879974438809,178.32850527578245
2551.060932024382,179.5358973235362
2525.716954146512,180.8172472014433
2499.1619464866817,182.14004881941517
2473.4800137933344,183.3947949911963
2449.5298207215965,184.5985302992765
2422.8724601743743,185.8693141572888
2396.0950371297076,187.1960458938172
2369.8692013556138,188.4473011673863
2343.0220321500674,189.7583711320083
2318.413357650861,190.92455788886653
2290.9633624572307,192.2245718484284
2265.3187833642587,193.42082130250677
2232.1158021902665,194.905715774298
2201.305627736263,196.38433796255035
2174.7034334186465,197.5401454664723
2142.8091734228656,198.75011991332377
2112.080730191432,200.36957017201814
2086.3181198081,201.41466074220506
2054.7896501384676,202.87584550720533
2021.0172836631536,204.3115007301842
1995.7795414179564,205.4692890786623
1967.8827883666381,206.6758854527346
1938.5867813713849,207.87691221590268
1912.7505219029263,209.001029592755
1881.1155104897916,210.35437452200065
1855.1249394817278,211.4393033990963
1823.865196911618,212.83870616532337
1795.4196078814566,214.05047500258442
1765.4539952678606,215.37608423153452
1734.3033463228494,216.7371952160613
1703.4259516168386,218.04334343373793
1673.7193018337712,219.2409614841423
1642.6557312356308,220.51338980368828
