Altitude (m),Airspeed (m/s)
4266.998949355446,0.0
4266.629777835682,2.0839491787053546
4265.075150740333,5.52592738206304
4264.191175331362,7.136454929406565
4263.159584117122,8.393859184287571
4261.85174884554,9.783511819338445
4260.336253759451,11.166881523012924
4258.675041338429,12.503040031426623
4256.9319798266515,13.81036277723731
4254.995304324664,15.060600700664569
4252.775931155309,16.442651052957654
4250.237641678192,17.877807350443465
4247.828389908187,19.15030727710346
4244.9571133535355,20.53179512861245
4241.586879515089,22.071816849742095
4238.595883085392,23.34452701311052
4235.217090101913,24.702723369753496
4231.109760522842,26.267469538052186
4227.095862187445,27.701945346784882
4222.481026974507,29.29196211156633
4218.696698761545,30.503533386847543
4213.283732192591,32.170238804936105
4208.809984353371,33.52215434561573
4203.533352077939,35.000587217696804
4197.838529898785,36.55580819131181
4192.414144149981,37.944135052538265
4186.417418668978,39.440835161135496
4180.281291120686,40.91748986129965
4173.821685768664,42.434185365988874
4167.091441062279,43.95441192742543
4160.06651824899,45.45831121156404
4153.256326233037,46.858813131302
4145.284361069091,48.49276827227806
4138.051521509886,49.93021732942243
4129.941380337812,51.48307951676144
4121.389478064142,53.05259388614744
4113.2576825506985,54.53248010807335
4104.241792250425,56.11391923433881
4095.8646504897624,57.52512954620492
4087.522380822338,58.936156934637594
4077.5555463377386,60.50740300858909
4068.646960754879,61.96082812266774
4058.9417740888894,63.460019597037665
4048.7424339149147,64.98903305258852
4037.9968234589323,66.54846461169757
4027.3041500374675,68.08182632744344
4016.376569883898,69.62931886211881
4006.3773031532764,71.00332541786501
3994.669163018465,72.57302327424928
3983.964238100685,73.97037026738745
3974.4123650314286,75.20914276421168
3961.105159810744,76.89177665007045
3951.1030051633716,78.13607152501966
3938.286138278432,79.70091888332946
3924.2739857258275,81.374676408929
3910.5895808478817,82.99509295166513
3893.6361055457965,84.92079308001153
3878.348446140066,86.63287259695404
3861.755983898416,88.45408625246938
3844.8204538542777,90.27737578580762
3827.3102398309857,92.11583054068454
